source	term	aliases	primary_role	assigned_roles	broad_role	classification_status	confidence	rule_id	clean_alias_hits	clean_alias_role_sources	raw_term	source_id	count	source_url
coco_attributes	swimming	swimming	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		swimming	vaw	swimming	424	40	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	smiling	smiling	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		smiling	ovad|vaw	smiling	425	4570	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	jumping	jumping	pose_attribute	pose_attribute	object_attribute	clean_exact_overlap	high		jumping	vaw	jumping	426	312	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	flying	flying	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:flying			flying	427	47	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	traveling	traveling	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:traveling			traveling	428	2262	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	enjoying	enjoying	affect_attribute	affect_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:enjoying			enjoying	429	14452	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	thinking	thinking	mental_state_attribute	mental_state_attribute	object_attribute	coco_subtype_rule	medium	mental_state_attribute:thinking			thinking	430	2190	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	loving	loving	affect_attribute	affect_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:loving			loving	431	115	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	holding	holding	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:holding			holding	432	15727	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	feeding	feeding	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:feeding			feeding	433	50	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	talking	talking	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		talking	vaw	talking	434	173	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	floating	floating	state_attribute	state_attribute	object_attribute	coco_subtype_rule	high	state_attribute:floating			floating	435	38	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	skiing	skiing	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		skiing	vaw	skiing	436	114	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hunting	hunting	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:hunting			hunting	437	4	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	listening	listening	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:listening			listening	438	695	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hanging	hanging	pose_attribute	pose_attribute|state_attribute	object_attribute	coco_subtype_rule	high	pose_attribute:hanging|state_attribute:hanging			hanging	439	10	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	grazing	grazing	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		grazing	vaw	grazing	440	1278	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	skating	skating	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		skating	vaw	skating	441	25	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	leaning	leaning	pose_attribute	pose_attribute	object_attribute	clean_exact_overlap	high		leaning	vaw	leaning	442	198	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	smelling / sniffing	smelling|sniffing	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:smelling,sniffing			smelling / sniffing	443	49	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	socializing	socializing	activity_attribute	activity_attribute|social_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:socializing|social_attribute:socializing			socializing	444	11399	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	stretching	stretching	pose_attribute	pose_attribute	object_attribute	coco_subtype_rule	high	pose_attribute:stretching			stretching	445	1038	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	driving	driving	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		driving	vaw	driving	446	684	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	cooking	cooking	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		cooking	vaw	cooking	447	1480	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	learning	learning	activity_attribute	activity_attribute|mental_state_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:learning|mental_state_attribute:learning			learning	448	32	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	following	following	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:following			following	449	226	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	surfing	surfing	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		surfing	vaw	surfing	450	40	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	reading	reading	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		reading	vaw	reading	451	34	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	climbing	climbing	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		climbing	vaw	climbing	452	11	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	bending	bending	pose_attribute	pose_attribute	object_attribute	clean_exact_overlap	high		bending	vaw	bending	453	1163	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	fishing	fishing	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:fishing			fishing	454	3	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	cuddling	cuddling	activity_attribute	activity_attribute|social_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:cuddling|social_attribute:cuddling			cuddling	455	95	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	smelling	smelling	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:smelling			smelling	456	47	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	panting	panting	physiological_state_attribute	physiological_state_attribute	object_attribute	coco_subtype_rule	medium	physiological_state_attribute:panting			panting	457	34	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	participating	participating	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:participating			participating	458	16222	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	racing	racing	activity_attribute	activity_attribute|sport_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:racing|sport_attribute:racing			racing	459	89	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	serving	serving	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:serving			serving	460	39	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	crouching	crouching	pose_attribute	pose_attribute	object_attribute	clean_exact_overlap	high		crouching	vaw	crouching	461	216	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	reaching	reaching	pose_attribute	pose_attribute	object_attribute	coco_subtype_rule	high	pose_attribute:reaching			reaching	462	231	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	landing	landing	activity_attribute	activity_attribute|state_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:landing|state_attribute:landing			landing	463	27	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hiking	hiking	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		hiking	vaw	hiking 	464	4	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	waving	waving	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		waving	vaw	waving	465	80	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	spectating	spectating	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:spectating			spectating	466	5098	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	exercising	exercising	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:exercising			exercising 	467	1210	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	carrying	carrying	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:carrying			carrying	468	3931	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	snowboarding	snowboarding	activity_attribute	activity_attribute	object_attribute	clean_exact_overlap	high		snowboarding	vaw	snowboarding	469	53	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	vacationing	vacationing	activity_attribute	activity_attribute|context_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:vacationing|context_attribute:vacationing			vacationing 	470	698	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	shopping	shopping	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:shopping			shopping	471	35	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	catching	catching	activity_attribute	activity_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:catching			catching	472	114	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	laughing	laughing	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		laughing	ovad|vaw	laughing	473	1540	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	celebrating	celebrating	activity_attribute	activity_attribute|social_attribute	object_attribute	coco_subtype_rule	high	activity_attribute:celebrating|social_attribute:celebrating			celebrating	474	361	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	angry	angry	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		angry	ovad|vaw	angry	475	9	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	happy	happy	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		happy	ovad|vaw	happy	476	7743	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	unhappy	unhappy	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		unhappy	ovad|vaw	unhappy	477	109	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hungry	hungry	physiological_state_attribute	physiological_state_attribute	object_attribute	coco_subtype_rule	medium	physiological_state_attribute:hungry			hungry	478	431	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	friendly	friendly	affect_attribute	affect_attribute|social_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:friendly|social_attribute:friendly			friendly	479	8120	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	sleepy	sleepy	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		sleepy	ovad|vaw	sleepy	480	233	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	lazy	lazy	affect_attribute	affect_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:lazy			lazy	481	733	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	dry	dry	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		dry	ovad|vaw	dry	482	2135	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	alone / lonely	alone|lonely	affect_attribute	affect_attribute|social_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:lonely|social_attribute:alone,lonely			alone / lonely	483	819	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	dirty	dirty	condition_attribute	condition_attribute	object_attribute	clean_exact_overlap	high		dirty	ovad|vaw	dirty	484	39	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	urban	urban	context_attribute	context_attribute	object_attribute	coco_subtype_rule	high	context_attribute:urban			urban	485	4250	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	busy	busy	condition_attribute	condition_attribute	object_attribute	coco_subtype_rule	medium	condition_attribute:busy			busy	486	10324	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	healthy	healthy	condition_attribute	condition_attribute|physiological_state_attribute	object_attribute	coco_subtype_rule	medium	condition_attribute:healthy|physiological_state_attribute:healthy			healthy	487	20404	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	shiny	shiny	brightness_attribute	brightness_attribute|surface_finish_attribute	object_attribute	coco_subtype_rule	medium	brightness_attribute:shiny|surface_finish_attribute:shiny			shiny	489	455	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	thirsty	thirsty	physiological_state_attribute	physiological_state_attribute	object_attribute	coco_subtype_rule	medium	physiological_state_attribute:thirsty			thirsty	490	47	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	comfortable / cozy	comfortable|cozy	condition_attribute	condition_attribute	object_attribute	coco_subtype_rule	medium	condition_attribute:comfortable,cozy			comfortable / cozy	491	2835	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	sporty	sporty	sport_attribute	sport_attribute|style_attribute	object_attribute	coco_subtype_rule	medium	sport_attribute:sporty|style_attribute:sporty			sporty	492	11959	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	fancy	fancy	aesthetic_attribute	aesthetic_attribute|style_attribute	object_attribute	coco_subtype_rule	medium	aesthetic_attribute:fancy|style_attribute:fancy			fancy	493	271	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	empty	empty	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		empty	ovad|vaw	empty	494	17	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	furry	furry	material_attribute	material_attribute|texture_attribute	object_attribute	clean_exact_overlap	high		furry	ovad|vaw	furry	495	10630	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	toy	toy	functional_attribute	functional_attribute	object_attribute	coco_subtype_rule	medium	functional_attribute:toy			toy	496	35	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	messy / cluttered	messy|cluttered	condition_attribute	condition_attribute|order_attribute	object_attribute	clean_alias_exact_match_plus_coco_rule	high	condition_attribute:cluttered,messy|order_attribute:cluttered,messy	messy|cluttered	ovad|vaw	messy / cluttered	497	26	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	sneaky	sneaky	affect_attribute	affect_attribute|behavior_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:sneaky|behavior_attribute:sneaky			sneaky	498	10	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hairy	hairy	texture_attribute	texture_attribute	object_attribute	clean_exact_overlap	high		hairy	ovad|vaw	hairy	499	13398	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	tasty / delicious	tasty|delicious	food_quality_attribute	food_quality_attribute	object_attribute	coco_subtype_rule	medium	food_quality_attribute:delicious,tasty			tasty / delicious	500	28462	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	bulky	bulky	size_attribute	size_attribute	object_attribute	coco_subtype_rule	high	size_attribute:bulky			bulky	501	371	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	frisky	frisky	affect_attribute	affect_attribute|behavior_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:frisky|behavior_attribute:frisky			frisky	502	533	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	fluffy	fluffy	material_attribute	material_attribute|texture_attribute	object_attribute	clean_exact_overlap	high		fluffy	ovad|vaw	fluffy	503	7661	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	fuzzy	fuzzy	texture_attribute	texture_attribute	object_attribute	coco_subtype_rule	high	texture_attribute:fuzzy			fuzzy	504	2064	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	whole	whole	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		whole	ovad|vaw	whole	505	3359	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	full	full	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		full	ovad|vaw	full	507	14	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	closed	closed	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		closed	ovad|vaw	closed	508	331	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	open	open	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		open	ovad|vaw	open	509	4275	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	on	on	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		on	ovad	on 	510	164	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	off	off	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		off	ovad|vaw	off	511	400	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	small	small	size_attribute	size_attribute	object_attribute	clean_exact_overlap	high		small	ovad|vaw	small	512	1246	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	large	large	size_attribute	size_attribute	object_attribute	clean_exact_overlap	high		large	ovad|vaw	large	513	4902	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	long	long	size_attribute	size_attribute	object_attribute	clean_exact_overlap	high		long	ovad|vaw	long	514	1096	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	short	short	size_attribute	size_attribute	object_attribute	clean_exact_overlap	high		short	ovad|vaw	short	515	182	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	appetizing	appetizing	food_quality_attribute	food_quality_attribute	object_attribute	coco_subtype_rule	medium	food_quality_attribute:appetizing			appetizing	516	21262	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	filling	filling	food_quality_attribute	food_quality_attribute	object_attribute	coco_subtype_rule	medium	food_quality_attribute:filling			filling 	517	2559	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	curious	curious	affect_attribute	affect_attribute|mental_state_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:curious|mental_state_attribute:curious			curious	518	1029	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	old	old	condition_attribute	age_attribute|condition_attribute	object_attribute	clean_exact_overlap	high		old	ovad|vaw	old	519	342	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	young	young	age_attribute	age_attribute	object_attribute	clean_exact_overlap	high		young	ovad|vaw	young	520	7046	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	adult	adult	age_attribute	age_attribute	object_attribute	clean_exact_overlap	high		adult	ovad|vaw	adult	521	48807	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	calm	calm	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		calm	ovad|vaw	calm	522	3188	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	cold	cold	temperature_attribute	temperature_attribute	object_attribute	coco_subtype_rule	medium	temperature_attribute:cold			cold	523	253	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	cool	cool	temperature_attribute	aesthetic_attribute|style_attribute|temperature_attribute	object_attribute	coco_subtype_rule	medium	aesthetic_attribute:cool|style_attribute:cool|temperature_attribute:cool			cool	524	201	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	warm	warm	temperature_attribute	temperature_attribute	object_attribute	coco_subtype_rule	medium	temperature_attribute:warm			warm	525	1536	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	hot	hot	temperature_attribute	temperature_attribute	object_attribute	coco_subtype_rule	medium	temperature_attribute:hot			hot	526	567	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	clean	clean	condition_attribute	condition_attribute	object_attribute	clean_exact_overlap	high		clean	ovad|vaw	clean	527	2814	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	wet	wet	state_attribute	state_attribute	object_attribute	clean_exact_overlap	high		wet	ovad|vaw	wet	528	585	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	tired	tired	physiological_state_attribute	physiological_state_attribute	object_attribute	coco_subtype_rule	medium	physiological_state_attribute:tired			tired	529	251	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	playful	playful	affect_attribute	affect_attribute|behavior_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:playful|behavior_attribute:playful			playful	530	6352	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	peaceful	peaceful	affect_attribute	affect_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:peaceful			peaceful	531	6590	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	useful	useful	functional_attribute	functional_attribute	object_attribute	coco_subtype_rule	medium	functional_attribute:useful			useful	532	13812	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	joyful	joyful	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		joyful	ovad	joyful	533	5474	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	sad	sad	expression_attribute	expression_attribute	object_attribute	clean_exact_overlap	high		sad	ovad|vaw	sad	534	40	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	scared	scared	affect_attribute	affect_attribute	object_attribute	coco_subtype_rule	medium	affect_attribute:scared			scared	535	8	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
