source	term	assigned_roles	assigned_role_sources	classification_status	raw_term	source_id	source_type	count	synset	overlap_clean	overlap_merged	existing_merged_roles	existing_merged_sources	source_url
coco_attributes	smooth	texture_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	smooth	571	object attributes	2521		yes	yes	texture_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	snowboarding	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	snowboarding	469	object attributes	53		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	soft	texture_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	soft	548	object attributes	12027		yes	yes	texture_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	spotted	pattern_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	spotted	553	object attributes	4878		yes	yes	pattern_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	standing	pose_attribute|spatial_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	standing	408	object attributes	54431		yes	yes	pose_attribute|spatial_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	striped	pattern_attribute|texture_attribute	dtd|ovad|paco|vaw	classified_by_clean_lexicon_exact_overlap	striped	558	object attributes	4648		yes	yes	pattern_attribute|texture_attribute	dtd|ovad|paco|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	surfing	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	surfing	450	object attributes	40		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	swimming	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	swimming	424	object attributes	40		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	talking	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	talking	434	object attributes	173		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	thin	size_attribute	vaw	classified_by_clean_lexicon_exact_overlap	thin	613	object attributes	2116		yes	yes	size_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	unhappy	expression_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	unhappy	477	object attributes	109		yes	yes	expression_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	vertical	orientation_attribute|spatial_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	vertical	579	object attributes	31087		yes	yes	orientation_attribute|spatial_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	waiting	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	waiting	414	object attributes	5550		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	walking	activity_attribute|pose_attribute	vaw	classified_by_clean_lexicon_exact_overlap	walking	411	object attributes	3094		yes	yes	activity_attribute|pose_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	waving	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	waving	465	object attributes	80		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	wet	state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	wet	528	object attributes	585		yes	yes	state_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	whole	state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	whole	505	object attributes	3359		yes	yes	attribute|state_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	working	activity_attribute	vaw	classified_by_clean_lexicon_exact_overlap	working	419	object attributes	272		yes	yes	activity_attribute	vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
coco_attributes	young	age_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	young	520	object attributes	7046		yes	yes	age_attribute	ovad|vaw	https://cs.brown.edu/people/gmpatter/cocottributes/cocottributes_eccv_version.jbl
visual_genome_attributes	a line	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	a line		raw_attribute	10		yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	abstract	pattern_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	abstract		raw_attribute	64	abstract.a.01	yes	yes	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	adult	age_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	adult		raw_attribute	1018	adult.s.01	yes	yes	age_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aged	age_attribute|condition_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	aged		raw_attribute	54	aged.s.01	yes	yes	age_attribute|condition_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	airborne	context_attribute	vaw	classified_by_clean_lexicon_exact_overlap	airborne		raw_attribute	779	airborne.s.01	yes	yes	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aluminum	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	aluminum		raw_attribute	478	aluminum.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	amber	color_attribute	vaw	classified_by_clean_lexicon_exact_overlap	amber		raw_attribute	130	amber.s.01	yes	yes	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	angry	expression_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	angry		raw_attribute	81	angry.a.01	yes	yes	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aqua	color_attribute	css_color_4|vaw	classified_by_clean_lexicon_exact_overlap	aqua		raw_attribute	253	greenish_blue.n.01	yes	yes	color_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aquamarine	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	aquamarine		raw_attribute	6	greenish_blue.n.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	arch shaped	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	arch shaped		raw_attribute	15	arch.s.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	argyle	pattern_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	argyle		raw_attribute	22	argyll.n.01	yes	yes	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	arranged	order_attribute	ovad	classified_by_clean_lexicon_exact_overlap	arranged		raw_attribute	125	arranged.a.01	yes	yes	order_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	arrow shaped	shape_attribute	vaw	classified_by_clean_lexicon_exact_overlap	arrow shaped		raw_attribute	21	arrow.n.01	yes	yes	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	asian	race_attribute	vaw	classified_by_clean_lexicon_exact_overlap	asian		raw_attribute	699	asian.a.01	yes	yes	race_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	asphalt	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	asphalt		raw_attribute	577	asphalt.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	asymmetrical	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	asymmetrical		raw_attribute	6		yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	azure	color_attribute	css_color_4	classified_by_clean_lexicon_exact_overlap	azure		raw_attribute	9	azure.s.01	yes	yes	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	baby	age_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	baby		raw_attribute	1753	baby.n.01	yes	yes	age_attribute|attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	baggy	silhouette_attribute	fashionpedia|vaw	classified_by_clean_lexicon_exact_overlap	baggy		raw_attribute	106	baggy.s.01	yes	yes	attribute|silhouette_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	baked	food_state_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	baked		raw_attribute	438	adust.s.01	yes	yes	attribute|food_state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bald	size_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	bald		raw_attribute	894	bald.s.01	yes	yes	attribute|size_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	balloon	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	balloon		raw_attribute	20	balloon.n.01	yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bamboo	material_attribute	ovad|vaw	classified_by_clean_lexicon_exact_overlap	bamboo 		raw_attribute	198	bamboo.n.01	yes	yes	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	banded	texture_attribute	dtd	classified_by_clean_lexicon_exact_overlap	banded		raw_attribute	8	banded.a.01	yes	yes	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	beige	color_attribute	css_color_4|vaw	classified_by_clean_lexicon_exact_overlap	beige		raw_attribute	4444	beige.s.01	yes	yes	color_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bell	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	bell		raw_attribute	70	bell.n.01	yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bell bottom	silhouette_attribute	fashionpedia	classified_by_clean_lexicon_exact_overlap	bell-bottom		raw_attribute	2		yes	yes	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
